ca,p,Tu,Tb,mb,mdot,qdot
6.482412194486840917e+01,1.474674515173024498e+06,4.248126011577431882e+02,2.030405471182243673e+03,4.845957535668826048e-04,6.678884996746638734e-03,0.000000000000000000e+00
6.582914703215786290e+01,1.442542696657026652e+06,4.224894268004803166e+02,2.021995999432655026e+03,4.855150145471400793e-04,8.231982392231929763e-03,0.000000000000000000e+00
6.683417211944734504e+01,1.411336242590085836e+06,4.201936498786836864e+02,2.013623092463298008e+03,4.863386770834346798e-04,7.375898293885959495e-03,0.000000000000000000e+00
6.783919720673682718e+01,1.381255050725083798e+06,4.179426382009186227e+02,2.005416656982965378e+03,4.871482804634734280e-04,7.249998544812294790e-03,0.000000000000000000e+00
6.884422229402630933e+01,1.352680132486789487e+06,4.157682193635243380e+02,1.997614934377910686e+03,4.880868719128653556e-04,8.405086749933114720e-03,0.000000000000000000e+00
6.984924738131576305e+01,1.324864404741467675e+06,4.136162967256188381e+02,1.989816507893813878e+03,4.889168359123313712e-04,7.432327898738821936e-03,0.000000000000000000e+00
7.085427246860524519e+01,1.298159198528680718e+06,4.115164402108727586e+02,1.982245232232038688e+03,4.897722568287877012e-04,7.660294599083863031e-03,0.000000000000000000e+00
7.185929755589472734e+01,1.272475964308090741e+06,4.094648124523911292e+02,1.974877577606074055e+03,4.906423727873904846e-04,7.791888706524668917e-03,0.000000000000000000e+00
7.286432264318420948e+01,1.247601183941358002e+06,4.074462281014359064e+02,1.967599987310183678e+03,4.914627154276555044e-04,7.346168623806750321e-03,0.000000000000000000e+00
7.386934773047366320e+01,1.223658551943487488e+06,4.054730505609890656e+02,1.960508564494484745e+03,4.922899612241045733e-04,7.407986389793126680e-03,0.000000000000000000e+00
7.487437281776314535e+01,1.200552930361642502e+06,4.035398220563737937e+02,1.953563645859407416e+03,4.931028064976529859e-04,7.279029702300019583e-03,0.000000000000000000e+00
7.587939790505262749e+01,1.178248082722684136e+06,4.016455408905650302e+02,1.946760638283496519e+03,4.939006876636480546e-04,7.145026114046536606e-03,0.000000000000000000e+00
7.688442299234210964e+01,1.157123592619079631e+06,3.998255486024510219e+02,1.940382345402109650e+03,4.948466596676799221e-04,8.471179619254878834e-03,0.000000000000000000e+00
7.788944807963156336e+01,1.136334111874395050e+06,3.980085552992761109e+02,1.933868910835916267e+03,4.956254351883728317e-04,6.973935053838713552e-03,0.000000000000000000e+00
7.889447316692104550e+01,1.116288817778962199e+06,3.962316844211887883e+02,1.927514036947748536e+03,4.964030010890480927e-04,6.963102906168947698e-03,0.000000000000000000e+00
7.989949825421052765e+01,1.097179214310345938e+06,3.945142632752131249e+02,1.921477401522548007e+03,4.972710120483340946e-04,7.773038436924669531e-03,0.000000000000000000e+00
8.090452334150000979e+01,1.078480417791175889e+06,3.928107824494655915e+02,1.915396529852114099e+03,4.980291478399648643e-04,6.789106273037213979e-03,0.000000000000000000e+00
8.190954842878946351e+01,1.060388226797825424e+06,3.911403599483571725e+02,1.909428607011699569e+03,4.987668761391271651e-04,6.606357171011565353e-03,0.000000000000000000e+00
8.291457351607894566e+01,1.043204257294502575e+06,3.895329577035685702e+02,1.903817737507782113e+03,4.996186786239316391e-04,7.627891542404942500e-03,0.000000000000000000e+00
8.391959860336842780e+01,1.026884955250020954e+06,3.879870790707568062e+02,1.898558277271553834e+03,5.005836017095742843e-04,8.640886561553158540e-03,0.000000000000000000e+00
8.492462369065790995e+01,1.010348142317003920e+06,3.864006682445036631e+02,1.892813013848318633e+03,5.012045005020141766e-04,5.560148898402456595e-03,0.000000000000000000e+00
8.592964877794736367e+01,9.947211839796068380e+05,3.848829246503711943e+02,1.887487067870076544e+03,5.019782174190166391e-04,6.928635256063280651e-03,0.000000000000000000e+00
8.693467386523684581e+01,9.798799728148545837e+05,3.834240624063052110e+02,1.882500818254779460e+03,5.028608333298042977e-04,7.903825782611772002e-03,0.000000000000000000e+00
8.793969895252632796e+01,9.652924470863267779e+05,3.819730505821609086e+02,1.877432338687448237e+03,5.036255306735221106e-04,6.847864974219302833e-03,0.000000000000000000e+00
8.894472403981581010e+01,9.513418880120944232e+05,3.805691049464101638e+02,1.872611648852148164e+03,5.044513931980543556e-04,7.395599189306226173e-03,0.000000000000000000e+00
8.994974912710526382e+01,9.377973573307800107e+05,3.791907099283930052e+02,1.867864090412999758e+03,5.052473594608288422e-04,7.127878155051418571e-03,0.000000000000000000e+00
9.095477421439474597e+01,9.246838289325877558e+05,3.778411963172292189e+02,1.863218835225084831e+03,5.060296633547934752e-04,7.005531637693723085e-03,0.000000000000000000e+00
9.195979930168422811e+01,9.119962299592097988e+05,3.765210942575210424e+02,1.858680969795961801e+03,5.068013285668979476e-04,6.910262238000551040e-03,0.000000000000000000e+00
9.296482438897368183e+01,8.994260570805823663e+05,3.751989114209488321e+02,1.853985139811440604e+03,5.074228817137019362e-04,5.566008641956896388e-03,0.000000000000000000e+00
9.396984947626316398e+01,8.876277928916204255e+05,3.739446243712732212e+02,1.849731425287415504e+03,5.082136205124431665e-04,7.081066212849434702e-03,0.000000000000000000e+00
9.497487456355264612e+01,8.761176372244757367e+05,3.727084864162839608e+02,1.845499546238289440e+03,5.089537388870014195e-04,6.627760296997554923e-03,0.000000000000000000e+00
9.597989965084212827e+01,8.652300228479297366e+05,3.715274312318160810e+02,1.841608158861697120e+03,5.098114301791270087e-04,7.680625813977168606e-03,0.000000000000000000e+00
9.698492473813158199e+01,8.543567529796884628e+05,3.703362040121587597e+02,1.837494740239509383e+03,5.104913483254356222e-04,6.088667232458240021e-03,0.000000000000000000e+00
9.798994982542106413e+01,8.438047801584040280e+05,3.691687727102430472e+02,1.833456122983810474e+03,5.111508393122139509e-04,5.905742011885302054e-03,0.000000000000000000e+00
9.899497491271054628e+01,8.339646599492311943e+05,3.680697193649444330e+02,1.829884417074423254e+03,5.119966120256943609e-04,7.573894938137877564e-03,0.000000000000000000e+00
1.000000000000000000e+02,8.241598999023437500e+05,3.669645915139416275e+02,1.826132859493407977e+03,5.126921139349528657e-04,6.228219834997012622e-03,0.000000000000000000e+00
